photo,date,gender,v_labels,n_labels,hashtags,brands,top_color,top_category,top_pattern,bottom_color,bottom_category,bottom_pattern,top_url,bottom_url
20181018195918505_500.jpg,2018/10/18,F,"Solid, Black, White, Blue, Yellow, Top, Jacket, Skirt, Boots, Bag","Black, White, Blue, Yellow, T-Shirt, Jacket, Skirt, Bag","秋コーデ,  今日のコーデ,  黒,  デニムジャケット,  ZARA,  ベルシュカ,  WEGO,  KCE,  高校生,  韓国ファッション","WEGO, Samantha Vega, Bershka, 2PINK, onespo, ZARA",,,,,,,,
20170324171346983_500.jpg,2017/3/26,F,"Floral, Black, Gray, White, Blue, Top, Cardigan, Jeans, Pumps, Bag","Gray, Blue, Coat, Bag","パンプス,  ガウン,  春コーデ","MONICA, SESTO",,,,,,,,
20190319111107355_500.jpg,2019/3/21,F,"Solid, Black, Green, Brown, Dress, Sandals","Green, Dress","ワンピース,  大人カジュアル,  カーキ,  夏コーデ,  AuieF,  ワンピースコーデ,  GreadyBrilliant",Gready Brilliant,,,,,,,,
20180719220449426_500.jpg,2018/7/19,M,"Solid, Black, White, Blue, T-Shirt, Jeans, Sneakers","Black, White, Blue, T-Shirt, Jeans, Sneakers","masterkey ,  MAYK,  ビックシルエット,  ビックT,  ロゴT,  ベレー帽,  サルエルパンツ","ROLEX, HYKE, masterkey, uniform experiment, MAYK, KiRi",,,,,,,,
20171229180917328_500.jpg,2017/12/29,F,"Solid, Black, White, Brown, Blue, Top, Coat, Pants, Pumps, Bag","White, Brown, Blue, Top, Coat, Pants, Sandals, Bag","パンプス,  ブルー,  ウールコート,  ウールパンツ,  キレイめ,  通勤コーデ,  サックスブルー,  通勤スタイル,  ROPE,  rope mademoiselle",ROPE',,,,,,,,
20190322020659874_500.jpg,2019/3/22,F,"Plaid, Black, Beige, Pink, Brown, Cardigan, Skirt, Shoes","Pink, Cardigan","ディズニー,  ディズニーコーデ,  シェリーメイ,  シェリーメイコーデ,  ダッフィー,  ダッフィーコーデ,  双子コーデ,  シミラールック,  いいね返し,  いいね、save、フォローお願いします�",RETROGIRL,,,,,,,,
20180724091601893_500.jpg,2018/7/24,F,"Solid, White, Brown, Blue, Dress, Sneakers, Bag","White, Brown, Blue, Dress, Sneakers, Bag","ノースリーブ,  ワンピース,  ノースリーブワンピース,  ネイビー,  オトナ女子,  ゴールドアクセ,  夏コーデ,  コンバース,  チビーズ✳︎","Daniel Wellington, UNIQLO, Bleu Bleuet, CONVERSE",,,,,,,,
20180723214712673_500.jpg,2018/7/23,F,"Solid, Black, Beige, Brown, Dress, Pants, Sandals","Black, Beige, Dress, Pants","ワンピース,  ブラック,  シンプル,  BEAUTY&YOUTH UNITED ARROWS,  レギンス",BEAUTY&YOUTH UNITED ARROWS,,,,,,,,
20170324105336518_500.jpg,2017/3/26,F,"Solid, Black, White, Red, Dress, Pumps, Bag","Red, Dress","ワンピース,  バレエシューズ,  サッシュベルト,  チビーズ✳︎",marjour,,,,,,,,
20180724195932664_500.jpg,2018/7/24,F,"Striped, Black, Beige, Brown, Blue, Top, Coat, Jeans, Pumps, Bag","Beige, Coat","SHIPS,  ライナーコート,  アウター,  ALPHA 別注",ALPHA,,,,,,,,
20190321133121261_500.jpg,2019/3/21,F,"Striped, Black, Gray, White, Blue, T-Shirt, Skirt, Sneakers","Black, Gray, Blue, T-Shirt, Skirt, Sneakers","ボーダー,  春コーデ,  ロンT,  スウェットスカート,  グレー,  ネイビー,  ナチュラル,  ベレー帽,  コンバース,  FORK&SPOON","FORK&SPOON, RODE SKO, CONVERSE",,,,,,,,
20170330200235144_500.jpg,2017/4/14,F,"Solid, Green, Brown, Blue, Top, Pants, Pumps","Beige, Green, Pants, Pumps","カットソー,  パンプス,  カーキ,  クロップドパンツ,  きれいめカジュアル,  通勤コーデ,  カットワークレース,  NATURAL BEAUTY BASIC,  ナチュラルビューティーベーシック,  NBB",NATURAL BEAUTY BASIC,,,,,,,,
20191101220315502_500.jpg,2019/11/1,F,"Spotted, Black, Orange, Brown, Shirt, Skirt, Bag","Black, Beige, Orange, Brown, Shirt, Skirt, Bag",nan,"flower, no brand, URBAN RESEARCH, H&M, kate spade new york, who's who Chico, VENDOME AOYAMA",,,,,,,,
20170324232320294_500.jpg,2017/3/24,M,"Solid, Black, Red, Brown, Shirt, Pants, Shoes","Black, Red, Green, Shirt, Shoes",古着,"VINTAGE, Bronson",,,,,,,,
20190320125440987_500.jpg,2019/3/20,M,"Solid, Black, White, Brown, T-Shirt, Pants, Sneakers","Black, Brown, T-Shirt, Pants, Sneakers",nan,"MANASTASH, COMME des GARCONS, FPAR",,,,,,,,
20190727173212463_500.jpg,2019/7/27,M,"Plaid, Black, White, Blue, Top, Blazer, Pants, Shoes","Blue, Blazer, Pants","今日のコーデ,  セットアップ,  Tシャツ,  ウインドペン,  ジレスタイル",ABAHOUSE GRAY,,,,,,,,
20180727161947319_500.jpg,2018/7/29,F,"Solid, Black, White, Beige, Blue, Top, Jeans, Pumps, Bag","Black, White, Beige, Blue, T-Shirt, Jeans, Pumps, Bag","デニム,  パンツ,  シンプル,  ジーンズ,  夏,  Vネック,  白,  大人カジュアル,  低身長,  ノースリーブ","CIAOPANIC TYPY, URBAN RESEARCH Sonny Label, koe, TIMELESS COMFORT",,,,,,,,
20181019231210338_500.jpg,2018/10/19,F,"Solid, Black, White, Blue, Sweatshirt, Skirt, Boots, Bag","Black, White, Pink, Blue, Sweatshirt, Skirt, Boots, Bag","秋のコーデ,  きれいめカジュアル,  ブーツ,  LAYMEE,  プリーツスカート,  トートバッグ,  大人カジュアル,  ママコーデ,  オーバーサイズ",LAYMEE,,,,,,,,
20191102120538085_500.jpg,2019/11/2,M,"Striped, Black, White, Yellow, T-Shirt, Jacket, Pants, Shoes","Yellow, Jacket","やっぱりストリートが好き,  ライダース,  ライダースジャケット,  ライダースコーデ,  ライダース好きと繋がりたい,  レザージャケット,  ridersjacket,  leather jacket,  アメカジ,  アメカジスタイル",nan,,,,,,,,
20171229105533038_500.jpg,2018/1/2,F,"Solid, Black, Red, Jacket, Dress, Boots","Black, Red, Jacket, Dress","ワンピース,  ダウンジャケット,  カジュアル,  冬コーデ,  ニットワンピース,  大人カジュアル,  jouetie,  冬,  カジュアルコーデ,  オトナカジュアル",jouetie,,,,,,,,
20180728120833470_500.jpg,2018/7/28,M,"Solid, Black, Gray, White, Red, T-Shirt, Pants, Sneakers","Gray, White, T-Shirt, Pants, Sneakers","シンプルコーデ,  夏,  休日スタイル,  ショートパンツ,  グレー,  プリントT,  キャップ後ろかぶり,  スニーカー","UNDERCOVER, NIKE, NEW ERA, BEAUTY&YOUTH UNITED ARROWS",,,,,,,,
20180724011044650_500.jpg,2018/7/24,F,"Solid, Black, White, Brown, Dress, Pants, Sandals, Bag","White, Beige, Brown, Dress, Sandals, Bag","夏,  カジュアル,  夏コーデ,  キャップ,  大人カジュアル,  ママコーデ,  ワンピース","WILDTHINGS, CIAOPANIC TYPY, ZARA, Emma Taylor",,,,,,,,
20170324173801490_500.jpg,2017/3/27,F,"Striped, Black, White, Pink, Blue, T-Shirt, Skirt, Sneakers, Bag","Black, T-Shirt, Skirt, Sneakers","タイトスカート,  コンバース,  スカート,  ボーダー,  ブラック,  ボーダートップス,  シンプルコーデ,  春コーデ,  カジュアルコーデ,  オトナカジュアル","SPINNS, CONVERSE, BAYFLOW",,,,,,,,
20180727162628100_500.jpg,2018/7/28,M,"Solid, Black, Gray, White, Blue, Top, Vest, Pants, Sneakers","Black, Gray, White, Blue, T-Shirt, Vest, Pants, Sneakers","スニーカー,  重ね着,  キャスケット,  レイヤードスタイル,  帽子,  スニーカーコーデ,  ニットベスト,  グレーベスト,  ベストスタイル,  ベスト×Tシャツ","MAISON Birth, MoonStar, L&HARMONY",,,,,,,,
20190720184121616_500.jpg,2019/7/20,F,"Floral, Black, Gray, White, Dress, Sneakers, Bag","Black, White, Dress, Sneakers, Bag","お洒落さんとつながりたい,  シンプル,  きれいめカジュアル,  楽チンコーデ,  summer,  オトナガーリー,  ラクチンコーデ,  スニーカーコーデ,  韓国ファッション,  ショルダーバッグ","GRL, H&M, ZARA",,,,,,,,
20180828160410034_500.jpg,2018/7/28,F,"Plaid, Black, Pink, Red, Blue, Kimono_Yukata, Shoes","Black, Red, Kimono_Yukata, Shoes","jouetie,  浴衣,  夏コーデ,  オリーブ デ オリーブ(OLIVE des OLIVE),  夏祭り,  市松模様,  浴衣女子,  チェッカーフラッグ祭り","OLIVE des OLIVE, jouetie",,,,,,,,
20180723212259763_500.jpg,2018/7/23,M,"Solid, Gray, White, Blue, T-Shirt, Pants, Sneakers","Gray, White, Blue, T-Shirt, Pants, Sneakers","夏コーデ,  ショートパンツ,  ハーフパンツ,  ラフスタイル,  コーデュロイパンツ,  重ね着,  スニーカーコーデ,  Patrick","PATRICK, UNIQLO, BLUE BLUE",,,,,,,,
20190320140614650_500.jpg,2019/3/20,F,"Striped, Black, White, Brown, T-Shirt, Skirt, Shoes, Bag","Black, T-Shirt, Skirt, Shoes, Bag","春,  ボーダー,  モノトーン,  ブラック,  カチューシャ,  カジュアル,  MA-1,  低身長,  いいね、save、フォローお願いします�","KOBE LETTUCE, ORiental TRaffic, BEN DAVIS, GU",,,,,,,,
20180727134615399_500.jpg,2018/7/28,F,"Solid, Black, Brown, Top, Skirt, Boots","Yellow, Skirt","アシンメトリー,  大人カジュアル,  ロングスカート,  スカートスタイル,  無地スカート",ELIN,,,,,,,,
20190322150249464_500.jpg,2019/3/22,M,"Plaid, Black, Gray, White, Green, Shirt, Coat, Pants, Shoes","Black, Gray, White, Green, Blue, T-Shirt, Shirt, Coat, Pants, Shoes","古着,  M65,  チェックパンツ,  オープンカラーシャツ,  レイヤードスタイル,  春コーデ,  Dr.Martens,  きれいめカジュアル,  アンクルパンツ,  おしゃれさんと繋がりたい","VINTAGE, Right-on, RUSSELL, Dr.Martens",,,,,,,,
20191102082628596_500.jpg,2019/11/2,F,"Solid, Gray, White, Beige, Pink, Top, Cardigan, Pants, Sneakers, Scarf","Black, Gray, White, Beige, Red, T-Shirt, Cardigan, Pants, Sneakers, Scarf, Bag","パンツスタイル,  スニーカー,  ラフ,  リュック,  マフラー,  ディズニー,  カーディガン","MARC JACOBS, Mila Owen, BANANA REPUBLIC, ROSE BUD, BEAUTY&YOUTH UNITED ARROWS, UGG",,,,,,,,
20191102061951469_500.jpg,2019/11/2,F,"Solid, Black, Blue, Purple, T-Shirt, Cardigan, Skirt, Boots","Black, Blue, Purple, T-Shirt, Cardigan, Skirt, Shoes","大人カジュアル,  秋のコーデ,  秋コーデ,  パープル,  ショート丈,  リブニット,  カーディガン,  デニムスカート,  ナロースカート,  ドレスシューズ",WEGO,,,,,,,,
20190324195454798_500.jpg,2019/3/24,F,"Solid, Black, Gray, Blue, Purple, Top, Cardigan, Skirt, Sandals","Black, Gray, Blue, Top, Cardigan, Skirt, Sandals","春コーデ,  ブルー,  オフィスカジュアル,  フレアスカート,  andemiu",Andemiu,,,,,,,,
20190727071919450_500.jpg,2019/7/27,F,"Striped, Black, Beige, Green, Brown, Top, Pants, Sandals, Bag","Black, Beige, Green, Top, Pants, Sandals, Bag","murua,  ニットタンク,  ワイドパンツ,  トレンド",MURUA,,,,,,,,
20171229152859479_500.jpg,2018/1/2,F,"Floral, Black, White, Blue, Dress, Shoes, Bag","Purple, Dress","ベレー帽,  レトロ,  お正月,  新年,  柄ワンピース,  低身長,  ボブ,  ZOZOTOWN,  今年もよろしくお願いします,  2018年",Sunny clouds,,,,,,,,
20180720023457747_500.jpg,2018/7/20,F,"Solid, White, Blue, Shirt, Skirt, Sneakers","Black, White, Blue, Purple, Shirt, Skirt, Sneakers","シンプル,  メンズライク,  デニムスカート,  シャツスタイル,  ペアルック,  エアマックス,  Heather,  GLOBAL WORK,  nike,  Klasse14","GLOBAL WORK, NIKE, Heather, KLASSE14",,,,,,,,
20181018224026239_500.jpg,2018/10/18,M,"Solid, Black, White, Beige, Red, T-Shirt, Pants, Sandals, Bag","Black, White, Red, Green, T-Shirt, Pants, Sandals, Bag","オシャレパッソ,  ワインレッド,  きれいめカジュアル,  モード,  秋のコーデ,  ootd,  大人カジュアル,  ベレー帽,  ラフ,  黒","BIRKENSTOCK, Lui's, URBAN RESEARCH DOORS MENS, CA4LA",,,,,,,,
20181020085613239_500.jpg,2018/10/20,M,"Solid, Black, Orange, Blue, Top, Coat, Jeans, Sneakers","Black, White, Orange, Blue, T-Shirt, Coat, Jeans, Sneakers","オシャレパッソ,  wearhalloween2018,  カジュアルコーデ,  ダッドスニーカー,  デニムパンツ,  秋コーデ,  タックイン,  ユニクロ,  HOKAONEONE,  ステンカラーコート","ユニクロ, ISSEY MIYAKE, HOKA ONEONE, A.P.C.",,,,,,,,
20181020003822690_500.jpg,2018/10/20,F,"Solid, Black, Gray, White, Blue, Top, Jeans, Sneakers","Gray, Blue, Top","秋のコーデ,  カジュアル,  Green Parks,  ニット,  シンプルコーデ,  パンツスタイル,  スニーカーコーデ","earth music&ecology, Green Parks",,,,,,,,
20171229154905839_500.jpg,2017/12/29,F,"Plaid, Black, Gray, White, Top, Skirt, Boots","Black, White, Top, Skirt, Boots","袖フレア,  チェック,  スカート,  プリーツスカート,  タイトニット,  カジュアル,  カジュアルコーデ,  スカートコーデ,  barak",BARAK,,,,,,,,
20170330151837828_500.jpg,2017/3/31,F,"Plaid, Black, White, Pink, Blue, Shirt, Jeans, Sneakers, Bag","Pink, Blue, Shirt, Jeans","カジュアル,  ラフ,  おでかけ,  チエックシャツ,  オトナカジュアル","Right-on, SpRay",,,,,,,,
20190321140822470_500.jpg,2019/3/21,F,"Floral, Black, Brown, Blue, Top, Cardigan, Jeans, Boots, Bag","Black, Orange, Brown, Blue, Top, Cardigan, Jeans, Boots, Bag","春コーデ,  シンプルコーデ,  デニムパンツ,  ootd","MOUSSY, Ungrid, Mila Owen, Abercrombie&Fitch",,,,,,,,
20190321145621474_500.jpg,2019/3/21,M,"Solid, Black, White, Red, Blue, Sweatshirt, Pants, Sneakers, Bag","Black, Orange, Red, Blue, Sweatshirt, Pants, Sneakers, Bag","アディダス,  アディダスオリジナルス,  ナイキ,  アンブロ,  adidas,  nike,  トラックパンツ,  パーカー,  キャップ,  ブルー","NIKE, UMBRO, adidas",,,,,,,,
20180728110337197_500.jpg,2018/7/28,F,"Floral, White, Green, Kimono_Yukata, Sandals","White, Green, Kimono_Yukata","白,  着物,  綿100％,  夏コーデ,  刺繍レース,  広島,  お出掛けスタイル,  ゴージャスモダン,  キモノグラース",nan,,,,,,,,
20180723111543198_500.jpg,2018/7/25,F,"Plaid, Black, White, Brown, Top, Skirt, Pumps, Bag","Black, Gray, White, Top, Skirt, Bag","スカート,  白,  大人カジュアル,  ロングスカート,  ギンガムチェック,  バレエシューズ,  きれいめカジュアル,  かごバッグ,  夏コーデ,  花火大会","I-SOOK, LOWRYS FARM, Flea Store Vegetal",,,,,,,,
20190107141206730_500.jpg,2019/1/9,F,"Striped, Black, Beige, Purple, Top, Coat, Pants, Sneakers","Black, White, Purple, Top, Jacket, Pants","コート,  リブパンツ,  ボア,  JEANASiS,  ジーナシス,  タートルネック,  リバーシブル,  パープル,  ニットパンツ,  ルーズシルエット",JEANASIS,,,,,,,,
20181019215027778_500.jpg,2018/10/19,M,"Striped, Black, Red, Blue, Top, Pants, Shoes","Black, Red, Top, Pants, Sneakers","THE SHOP TK,  THESHOPTK,  タートルネック,  赤ニット,  ニット,  大人コーデ,  キレイめ,  ケーブルニット,  黒スキニー,  ローファー",THE SHOP TK,,,,,,,,
20191102081902534_500.jpg,2019/11/2,F,"Plaid, White, Beige, Brown, Top, Cardigan, Pants, Sneakers, Bag","Beige, Brown, Cardigan, Sweatshirt, Pants, Sneakers, Bag","低身長,  秋冬コーデ,  パンツスタイル,  チェックパンツ,  プチプラコーデ,  GU,  ワントーンコーデ,  ブラウン,  巾着バッグ,  ゆるコーデ","studio CLIP, しまむら, GU",,,,,,,,
20190321143829709_500.jpg,2019/3/21,M,"Solid, Black, White, Red, Blue, Sweatshirt, Jeans, Sneakers","Black, Red, Blue, Sweatshirt, Jeans, Sneakers","Jordan,  jordan1","N.HOOLYWOOD, the POOL aoyama, NIKE",,,,,,,,
20180723112959631_500.jpg,2018/7/23,F,"Solid, Black, White, Blue, Top, Skirt, Sandals, Bag","White, Green, T-Shirt, Skirt","休日,  デート,  晴れ,  女子会,  le.coeur blanc,  ルクールブラン",le.coeur blanc,,,,,,,,
20180724095416810_500.jpg,2018/7/24,F,"Floral, Beige, Pink, Dress, Pumps, Bag","Pink, Dress","ワンピース,  レース,  ドレス,  パーティードレス,  お呼ばれスタイル,  およばれ,  おしゃれさんと繋がりたい",Doula Doula,,,,,,,,
20170330164800950_500.jpg,2017/3/31,M,"Striped, Black, White, Blue, Shirt, Jeans, Sandals","Blue, Shirt, Jeans",nan,"GLOBAL WORK, URBAN RESEARCH DOORS MENS, URBAN RESEARCH Sonny Label",,,,,,,,
20190321134300601_500.jpg,2019/3/21,F,"Solid, Black, White, Blue, Yellow, Sweatshirt, Jeans, Sneakers","Blue, Sweatshirt",ootd,UNIQLO,,,,,,,,
20190321150711677_500.jpg,2019/5/20,F,"Striped, White, Beige, Red, Top, Pants, Sandals, Bag","Beige, Red, Yellow, Top, Pants, Sandals, Bag","ストライプ,  大人カジュアル,  サンダル,  イージーパンツ,  巾着バッグ,  リラックススタイル,  夏コーデ,  ノースリーブ,  URBAN RESEARCH DOORS,  URBAN RESEARCH DOORS WOMENS",URBAN RESEARCH DOORS,,,,,,,,
20190322165557027_500.jpg,2019/3/22,F,"Solid, White, Red, Brown, Yellow, Top, Skirt, Pumps, Bag","White, Dress","ブラウス,  オーバーサイズ,  大人カジュアル,  プチプラ,  きれいめカジュアル,  ootd,  シンプルコーデ,  春コーデ,  オトナカジュアル,  韓国ファッション",66girls,,,,,,,,
20171227171141186_500.jpg,2017/12/31,F,"Solid, Black, Red, Blue, Top, Coat, Jeans, Pumps, Bag","Black, Red, Blue, Top, Coat, Jeans","コート,  シンプル,  黒,  冬コーデ,  ロングコート,  大人カジュアル,  ノーカラーコート,  リブニット,  きれいめカジュアル,  スキニーデニム","SHIPS for women, Ungrid, nano・universe",,,,,,,,
20180724114742518_500.jpg,2018/7/24,F,"Striped, Black, White, Green, Yellow, T-Shirt, Skirt, Sneakers, Bag","Black, White, Green, Brown, Yellow, T-Shirt, Skirt, Sneakers, Bag","楽チンコーデ,  大人カジュアル,  new balance,  スニーカー,  converse,  サコッシュ,  ボーダー,  GU,  キャスケット,  ママコーデ","DITA, russet, NEW BALANCE, CONVERSE, GU, archives",,,,,,,,
20180728190206902_500.jpg,2018/7/28,F,"Solid, White, Yellow, Dress, Sneakers","Yellow, Dress","ワンピース,  夏コーデ,  コンバース,  楽チンコーデ,  イエロー,  マスタード,  エンブロイダリー,  summer",ROBES&CONFECTIONS,,,,,,,,
20170324131109229_500.jpg,2017/3/28,M,"Striped, Black, White, Shirt, Blazer, Pants, Shoes","Black, White, Blue, Shirt, Blazer, Pants, Shoes","ジャケット,  カジュアル,  シンプル,  ストライプ,  革靴,  春,  シャツスタイル,  カジュアルコーデ,  ジョガーパンツ,  オトナカジュアル","KLEMAN, ADAM ET ROPE', improves, nano・universe",,,,,,,,
20170730164316013_500.jpg,2017/7/30,F,"Floral, Black, Gray, White, Blue, T-Shirt, Cardigan, Pants, Sandals","Black, Gray, White, Blue, Top, Cardigan, Jeans, Sandals","galaxxxy,  コントローラー,  ショートパンツ,  ママコーデ","WEGO, galaxxxy, merlot, Another Edition, BIRKENSTOCK",,,,,,,,
20180719203531202_500.jpg,2018/7/19,M,"Floral, Black, White, Yellow, T-Shirt, Pants, Sandals","Black, White, Red, Yellow, Top, T-Shirt, Pants, Sandals","ハット,  ビッグシルエット,  ビッグT,  イエロー,  レイヤードスタイル,  ショートパンツ,  スポーツサンダル,  サンダルに靴下,  サンダルフェス2018","WEGO, NIKE, SENSE OF PLACE by URBAN RESEARCH, Champion, チャイハネ",,,,,,,,
